ChargeState,Wavelength,ExpIntensity,ExpIntensityUnc,TheoryIntensity
3,20.37519075696275,213.56865458537024,14.876468421362354,461.22845410656316
3,23.819239267533014,1506.8106906371465,35.72554671863294,2850.611872357475
1,27.726843933537012,673.3543642749844,28.07523686187403,575.9395792525402
2,20.83569802086,460.0817679374903,22.9164163480255,753.7097815842127
0,13.712071134370792,3072.8228034291838,55.862468120223944,7404.985641602029
2,4.591887606993257,44.28964772362137,7.31039488735291,135.59459617222907
3,3.4001224830090946,477.1775059941565,22.144134744047445,1722.5225523978913
4,13.207849555401523,1721.6920247624976,37.74611366466237,2428.610881872263
1,16.776280573269904,88.44717166179069,10.73459605522269,129.23138574893375
3,9.425829240023003,160.3433267175168,14.17847807894598,573.708956388735
4,14.516634571696946,95.13069703875169,10.822433160862206,152.11442235398982
0,12.136941183755521,1784.2084261108625,43.98873294912025,4422.649085515888
1,28.13156135016508,1650.750851925558,44.73607602441754,1439.139856907089
4,17.195571392076438,292.2351893075547,18.11827884483615,344.53143652249906
0,19.117237174835978,3015.2085324416134,50.13855119505867,5293.719348651251
2,8.306583931711902,223.99329270963506,14.921669377975746,592.3114344827935
3,23.27452162703929,1859.5140515605963,46.55875935433152,3816.943793758511
4,3.7023907844387707,69.84294833859926,7.88346047390382,116.82999047141513
2,7.6997234930620575,296.6916620826954,18.719391111524512,752.353446671884
4,28.13901326085883,473.3175815826329,21.91788580849279,373.58230107092663
2,25.56928217882836,1317.3987887689154,33.42799535234302,1854.0304008923545
0,22.347500553001545,6076.449210109318,83.57934616297413,8722.621873161235
1,26.426275477344014,1154.9273072325163,34.44972324518903,1013.8755879138844
3,8.3121646932183,222.57220665410637,16.296032326816395,834.8267927998596
3,25.106549814800445,73.63025945996806,8.297181708214564,141.4024638268913
1,14.75679606233543,359.5662580649328,18.691502953824344,530.1097535441734
0,23.028889806868346,431.2330803616476,22.23619835737935,628.6787410941902
0,26.56753253436429,5464.530793884783,78.98526449785162,7171.86564728203
0,4.771665264472706,230.3189539612491,13.801782604344593,607.7445663464899
2,16.94910527919559,288.3401807528891,17.363707005913646,643.614671539376
2,24.843641939750214,1087.2611578648252,34.25073609063915,1656.7496792203424
3,17.575737907341775,3090.8932035840594,58.4332296629116,8404.663904694344
0,24.769143043176282,122.19751698075531,10.777395047320173,168.77282768226473
2,19.536590329502985,65.41529647260705,7.229322787711342,110.82165167497608
2,22.58923758001365,1566.5477831585006,37.76420813441531,2299.474159011712
3,15.183228155458846,478.6843409614804,21.989087808222354,1561.8988551486798
3,23.559076541144222,953.7240574634498,28.93782191360733,1862.345361444239
0,20.75481944607553,1379.5385321513622,39.147817781810915,2056.3078055704755
1,16.20102926536793,2244.650819299103,49.79636449571336,3171.0546753677518
1,17.73278010368952,89.40400706214295,9.772790125758577,108.16578363692096
3,2.9082791672973207,548.4200583727584,21.694119956327615,2095.8850080451753
3,23.866075006031394,1955.4722978530215,42.250596673967856,3738.5612859518374
2,9.523201072177947,1283.129901456486,35.98537097193472,3360.7407486410884
0,7.4720156612426285,94.96124301961234,9.191241901673877,199.9168798128113
1,20.625074169164037,474.7700659479679,23.56349187759043,475.76510194625826
4,5.752574740835371,128.76244562847123,10.503740829443357,182.51419706966976
4,21.99883880010145,976.3133000122332,34.01389378114043,830.4420575764277
1,15.566755968418786,970.9842750533635,31.47334673457862,1485.7216263331986
0,17.943729825429173,776.0662290913682,27.67338156726748,1492.448533575819
3,19.762077232388158,937.1097664652912,28.861851427395056,2052.819552217315
2,17.90053902889871,2555.49479053199,55.408980706359124,5143.073084214246
4,19.475714167300058,1439.8409141141856,41.6053491625232,1484.1471431756995
3,6.900736764712271,603.9556225632172,24.266653164238715,2091.8700597427237
1,25.796980056120386,157.4873103730389,12.2146088897551,130.27847822632376
2,14.487994384026537,64.36991027612599,7.505292523704611,160.4067849803862
1,25.030819820150164,216.3537560887045,15.225829818367703,182.28415170916185
2,15.883742667339138,122.9163270887725,12.42855339648082,338.96325377711923
2,26.2999729468803,428.74314359474863,19.42780099775488,655.3545714554496
1,27.402527241991997,461.4576202105752,19.951692620768583,420.87910632785866
3,25.78464926498056,360.16881202259947,18.827230248936914,626.3163158673925
3,26.426432316167435,224.12128539064773,13.292800989407528,400.5192126316185
2,19.399898786031237,961.6364420046791,28.428621975293694,1765.5842570832506
1,7.335618631801745,55.28929344517256,7.612103795441016,96.14571785084117
1,15.706756291973743,50.31654878564709,7.546021154139483,72.10411656703994
1,24.014270003456673,462.53772020804837,21.915583204952995,412.31940728990253
0,21.30975297935726,228.32304127419667,15.756364967543089,375.11680532560246
0,9.615351746876593,715.6966537264435,25.47201257060621,1829.8702142208667
3,29.677720067136043,201.95862826047704,13.439885328297793,376.20413304078335
3,26.545206197463486,3171.389913241772,62.31895040571954,5947.493480764943
3,19.29634792543131,203.9388532311223,13.399239475999902,500.22878771816215
3,10.45753987880418,528.4006599399072,22.90188287912462,1867.4876247602035
4,16.48202474365159,1402.3319275394992,37.64455585314981,1723.9042811294958
3,12.475852454059964,3373.1310151839693,58.40996280408968,11597.13735232698
4,25.828052953775696,427.1346329104137,22.05986532659771,325.0998182531797
2,15.944926775433597,277.41312222758137,15.48370177525742,588.6061793378033
1,28.44962239146184,403.9333787461392,19.011841002138794,348.776045451926
1,5.020252572872504,103.17566462167161,9.791405627173638,195.72404787690652
3,29.673391546807036,67.0501457496905,9.460908023172935,140.43942264408167
1,28.33348849134342,1989.5886588165754,49.51107357857173,1731.0743680281892
0,27.23684302774992,1780.4759333450104,38.251548436833836,2370.642552309317
4,12.739931812414078,65.50628433375522,7.966502820674437,81.77403472200393
4,17.79876863647995,1519.3029399986415,39.69175781443384,1759.179046449762
2,5.772137176126406,624.1888690634149,23.1613812004637,1599.6421887069607
1,22.39002307711387,4916.573809779023,76.39860202856465,4650.882736159373
3,16.10182033415348,66.16941007546866,7.8160735240376535,166.31342541554972
0,17.311946159208727,3685.538436555184,55.72446381391201,7213.173512554882
0,11.961708935939589,466.82026009839797,22.021109515001427,1247.095146058116
1,21.933290345037864,2199.663012787549,42.48150835045345,2029.1958608489679
4,26.628208846381373,1762.6503117866946,43.7196712900164,1385.522161294644
3,5.205393282399031,69.70082487206938,7.787894503038572,255.6111183528127
1,8.04326266254973,245.864372051063,15.511141728540931,407.96863118046406
2,19.08512406876333,683.0657637536174,28.877737960704465,1351.082582149895
4,9.783950003097427,808.2816825812469,26.49549129821409,1227.5810585279116
0,17.831694840561767,678.3563148251704,25.835100082548838,1409.6268925779648
3,9.740578304759978,398.0974503893234,19.481933438236545,1333.2800161823918
4,10.139108769035698,195.8004495827926,13.684282905076476,290.71946253649423
0,15.240734317331507,769.7396071105829,27.659767077291846,1673.3432378016569
4,15.36523925616546,93.47486975462148,10.328483758928996,140.62669974266788
0,17.946908273396023,998.4135832347199,31.246991741942647,1824.7575758831483
1,9.81186896837818,125.01958111283633,12.022352949125635,203.36567060563627
3,20.64358843493875,80.67125537187854,8.125447017769744,155.4703998797751
4,23.676302313446918,232.4166349013519,14.289277931009767,196.86557686108662
3,17.953921633686182,798.1997476795318,29.17082037421608,2206.702475761538
1,9.89417601958709,1891.093995436831,43.98095075648153,3158.2541179421182
0,22.744555494106326,436.4439362799744,19.517914688209753,605.0503656979378
3,14.209234567184406,2632.7533276061795,53.36475744329981,8806.00346758064
2,17.60133238959216,370.0795395437974,18.599632442093167,763.1999020597096
4,14.870467590812838,1612.4251547703468,37.00886754310328,2256.3727396536915
0,5.5364329557240035,1241.533643771245,32.591119345376924,3226.887688885969
4,9.65031377047277,2140.4048381385196,44.65095904029701,3242.5540710453492
0,8.814783433826108,343.88130064553513,17.578403208143172,802.0135824668915
0,17.625747672152123,296.29679192808175,17.64841561267058,516.5682368479036
1,12.912107361847587,73.61788526806421,8.35353592380459,136.8226247792697
4,22.814953348034532,622.7388739835175,26.697549081424132,534.1875149336627
0,9.478759959707919,267.94163713520237,16.204331191158694,640.8526651730938
3,10.780828596788478,640.302016668342,23.926618305819925,2306.5408671206683
4,26.718800231480827,120.93454204734442,11.001239767091642,90.89858938978651
0,14.538447596144024,800.770621705299,25.62419803066799,1816.9332689848038
0,14.469892057488842,61.97782332763298,8.00900833964532,151.75438782654712
0,12.097305122765118,2299.4382859573434,48.24703069978374,5784.770428669502
3,12.203416114912544,1486.9214688177444,39.641640079632154,5185.8485106904955
4,28.84008332822403,134.34750632612847,10.709395939546848,102.20361798959563
3,8.033330688733272,247.78710119345126,15.297801778469461,849.6452051412867
3,28.784296553517912,109.0301301403593,9.79165632538316,195.27358738850808
2,6.571765573978635,1011.8547384812882,29.087224088034507,2600.1448723996327
1,16.67378460764477,227.8342220569291,15.941419099166804,334.2047207636227
4,8.645425839198108,2124.7687981465724,50.93208080695284,3102.787261352258
0,5.460659000695874,152.29684816677732,10.821767177420629,344.64375173891597
3,6.666096499372351,38.71024605338462,6.887756838919248,143.2598418738624
2,19.110018438356253,2554.0876648872268,46.362913551494934,4641.619963840911
4,5.175708562314407,882.560203045179,29.968087698855296,1343.7985267534457
2,13.973686724364377,75.48895088678476,8.789063379546175,165.94982688068876
3,8.386959633476359,714.1419405723067,24.97266782316189,2438.6047317149587
2,15.38410588064614,235.9788884123554,16.080912932973476,623.8916859017522
1,4.812285059149872,1232.5917332179204,33.67527433051723,2054.6678388157848
1,6.093896787814614,84.53212272924539,8.885650332081674,126.289174498648
0,4.809104065649027,91.56736528564312,10.248660129315535,244.9065293422189
2,28.928349070213876,2694.168495316864,56.65970178067924,3762.787181073088
4,5.4158742140327565,389.7093132102335,19.399906104355583,554.2068097381083
3,14.829330028061898,151.2735431477485,10.784214616553658,465.4718798098858
4,18.207240884226906,513.7264272423755,23.478091523116774,543.6500686852407
1,9.793053300500068,85.56066612159671,8.08190297039262,110.03401679944643
0,28.22675158323347,933.2449935186712,31.134115827368113,1185.1251877280351
2,2.4369583212588553,2860.7027531026797,50.95710950722265,8574.527760854147
4,18.6367481617895,302.85406942080897,17.75242882810954,341.89514606616353
2,28.303005818090323,381.4982904441951,17.298161144848173,489.307906169887
1,25.776841047481625,1391.746608466988,38.94745467550183,1179.551781051574
4,17.482769711605304,622.0665006001406,22.835448045205723,707.6196591844268
4,20.754971087658333,2017.455677238365,41.486142489746825,1817.9021765569437
0,24.770871699008257,2252.721140877766,50.044307870255395,3141.2656507509023
0,5.83178381695881,253.9323045776904,17.603895314371456,649.3384526737723
4,15.047114042190465,490.8205589780551,20.899182785755812,717.7134550510917
1,15.26019571866857,3022.784290721935,50.01321562661709,4496.9805864948985
0,12.636209474143058,156.55035052335688,13.355520842764957,430.71219740708693
2,6.753167445416906,155.242294553108,11.194157948244957,390.93456694850374
1,21.62310300342241,1740.6035965144513,40.77008832384846,1659.6716072064291
4,26.1202780182935,180.19199420999547,13.751166494867961,152.92270053870612
1,19.193319885803287,79.41895220899667,9.678196331896066,99.58510957150887
1,20.660031626368273,92.00090440883571,11.25070934259841,120.57380289183173
3,17.83881544896045,805.1052126728274,30.64836453423688,2137.0827794117845
