ChargeState,Wavelength,ExpIntensity,ExpIntensityUnc,TheoryIntensity
4,14.893338561453728,86.18538530908559,9.336374226055637,134.59978209533898
0,3.6118230120231236,219.74321334955633,14.147818711422758,565.7042642668125
1,4.388460875753035,2445.1143167872333,46.4832932713334,4318.670543175807
1,7.584447696182256,2014.9011988594416,48.185434050019225,3127.5619727643275
2,19.644591717352665,1468.9921160008773,37.03454218090165,1982.3480255006345
2,9.628608796258389,125.40640953484146,11.16198925187042,285.0137181079002
3,28.59485554090163,119.64475033173903,13.066357013539577,230.2021773932023
1,13.653642083040912,2726.265691824826,51.99261878419476,3438.5810020788163
4,19.47815937571899,808.0751604900778,30.96637808041046,808.3590836998145
1,17.834168481101678,112.86855122023077,10.659012993774137,100.75658338467242
4,15.91645083507156,3548.530674459688,64.35798988794406,4560.092755269254
0,13.19119135318141,667.9082712553422,24.9657350328807,1175.3030470317285
1,14.491968765079335,4382.515502669728,66.34663039468434,5140.202987056244
3,29.888469936723823,101.3721809304814,9.459890633636336,170.8514398977515
4,4.5781280754035985,118.01880063801825,11.049975368404622,234.63967256568972
1,29.052094592864997,426.5258796008965,18.694660667204698,318.54736012090456
1,9.095994794255045,97.22041883928627,9.50732127640723,117.98471100994841
4,24.345352105296765,223.34981211686772,15.963324827414334,182.8390898177471
3,8.466172818709712,599.2668221561811,26.75954176517341,1814.541944292472
3,12.960282893075613,198.15932089624658,15.370877969520047,613.6249612551029
4,21.950693339654904,725.1336326012242,29.221887948500235,684.1796689297395
4,27.885884531259016,154.96425844566397,11.989768988152035,138.25674047759608
2,14.21651492196966,4829.171561192558,69.3757845250269,9287.27137697151
2,19.07006304550687,847.4384978995807,30.874462512673233,1168.5487124387828
3,11.728741534030771,243.7342280478851,13.978089764405972,655.9964020229276
4,7.8645630607742145,479.42835350778637,20.88813724957414,825.0229530258453
4,28.329683067680605,2142.7556494365504,42.8149799280638,1809.3959917709158
0,28.293359183896488,701.6777079067431,25.199397585152624,727.1565117175838
3,29.328978232339562,1090.5933190820065,30.512102285593958,1703.5029068013478
1,29.39021355942393,939.6270533360636,29.1512734129635,715.7750383071055
3,27.28199823168848,1894.781413838894,45.21243926143493,3019.2984814996107
1,17.699657420902774,272.1559769669298,17.915383880014637,252.19957201438103
3,10.657377869915203,1724.0611100201436,41.19001641102494,4930.6090784091875
4,12.964195510285716,393.771810991762,21.56827841927845,599.4522100763321
3,10.19360652302962,2492.671274734156,48.231084894782924,7321.187558486767
3,10.893553317539386,240.4616330474398,16.707045077277,756.8473038914372
4,23.45792715332563,224.26613262191444,14.648775889271116,199.93354050875308
0,28.313818263469514,326.5582761794904,18.122716022710343,339.06586765564646
3,17.9591131645334,112.4142952636445,9.759384226487695,211.48974542357087
2,21.97108440769954,1794.0686738148825,44.644041857277166,2170.5830619513827
1,9.674246152371463,144.94093958061083,11.475199095337732,208.28368986110507
3,27.060611827106715,579.5812518587824,24.040690393513202,906.1465515566354
0,16.856496795715437,277.8112867813949,17.943441444994285,372.88063439108873
1,20.543014374325725,289.41940898532175,16.708354411921533,227.40590989171793
0,26.192486107141328,6424.346796030819,86.94914973494734,6685.283370998407
1,10.854553169567884,4340.8709347953845,70.90268851443562,6215.184689769569
4,7.266936123113371,1442.1737393388482,38.37594839805257,2639.4528871244847
3,17.600012668050898,5108.33320700105,65.51882209571077,9829.843176443115
4,24.891178260233065,265.581530895295,15.1255450426286,224.9388391023186
4,26.03274367895546,105.7087602909916,9.68481811661735,83.27021505282754
2,3.404460720920775,179.82195383578158,12.843765446692275,499.5020840545619
4,24.19307447708003,217.7214440472961,15.494957754040218,187.4745162121107
4,9.707200419140596,102.44115815039468,10.428485202086533,164.3306665011875
2,4.9712730149215165,3740.85847826361,55.858255003679716,10151.388891828716
4,10.311525394535854,96.8219315366672,10.318636875479852,185.65315668968998
1,5.408231354283865,218.2869539434227,13.236649652460793,362.7007477816354
1,12.455470111708024,55.35868799658065,7.343090423720716,80.91623526102632
4,15.575945723510635,1547.0687892238143,43.35905366905846,2009.648869614085
4,27.840551779710715,885.3676522895139,28.239829859323997,755.4029880606917
3,26.49704652786374,199.17915814008882,11.880372061835905,257.25393164912794
0,23.062813740258644,283.0841576975286,18.37829080474168,331.6219240536198
0,4.741082990546182,37.03803146098776,6.519486830412102,123.78647882099231
4,14.607583775961473,5252.527303606475,78.43711240951171,7177.963950812791
3,11.259956528593438,172.79336089722182,14.568747637379836,589.5923040101071
1,29.381376734669644,121.84149037336041,11.539108727621397,92.1228904461945
0,27.613734266463197,4983.308791027129,72.41358383706755,5318.166774830805
1,27.588328618441704,1166.0419420472972,32.986030064343765,855.0499196257416
0,25.47476616734008,1280.4276911958373,32.44631441437918,1329.1389823618856
0,22.980271188632113,511.4686587554281,22.078938355031784,562.279348674438
1,21.901293060900507,1912.413219855231,39.37973885344108,1441.739968499754
2,16.754273554755613,281.5789830477215,17.585263421674636,436.81497548277747
4,18.303791847304417,1193.4214591762864,33.758662771562015,1221.8794742872444
4,15.447297902501877,178.08650314893214,14.454888746128114,250.73953932860928
1,16.166212591057135,474.0365372811412,23.020138422078023,488.3144105835031
2,6.5092893735943225,116.12948994702627,10.8741176669808,324.39978981644066
3,8.810415242812162,3489.0548604402325,62.13647289495426,10023.230238129763
0,8.556791705959434,469.65410189116017,19.654060300620056,905.6199562027342
2,11.546074087465996,787.4463160224516,28.120074356617913,1699.9219261486762
0,15.06705803995525,1006.1663619119549,32.877235165643725,1544.8636632806738
1,14.412503676612705,3346.246032345179,60.53417812698338,3995.481179449567
2,27.661276685232604,931.1334976551415,31.591142824491442,1089.4577010605867
0,6.593314746037683,3510.753557032426,59.94484117489255,7836.410672025606
4,14.117796833252084,2197.3361295031395,45.06136330633383,3226.1566565996463
4,9.010697743996548,2860.6238629019335,50.88610833474475,4803.422314249959
2,29.141419970267915,1383.6318976754023,33.45533941029705,1605.9996920785397
1,16.164327972591142,248.21336836616345,15.9550341290749,272.72211469244655
3,18.73204366472282,198.87202846756742,12.52365511259629,315.8472777149233
3,28.908755661482797,2070.535343719199,43.307144637963304,3243.442010199432
4,21.27008942787076,111.57528744888128,10.723203886599341,99.15578655190437
4,16.33977131046796,1028.4052792583059,29.01817817268869,1164.4724888474318
0,12.219241846487222,383.73771125177836,18.2035524732523,697.795534136271
0,23.68436188436885,259.0230331165136,15.746272414172532,235.99242738484574
2,13.451734741738107,3044.3535484448043,53.962176856598205,6056.322892274794
0,23.19484990666467,296.5330070523194,19.001001280760875,342.7999615624577
0,7.614861125714383,55.75706217445355,8.161594659796108,160.96453377790928
1,2.6637308557110746,110.73592107222134,10.888821471618497,243.12523831085588
2,10.816643691489888,394.8548305564931,20.242205888743662,864.3442074109466
3,22.125773138299213,1241.6176286046898,35.334235722286884,1940.7908090924043
4,29.815518203851394,7409.7603750847065,82.11014543017077,6343.679427196943
4,7.727260609590782,214.44687475748353,16.911244755852117,414.46624620487233
3,24.775016195953597,4018.895457335428,62.3237956286849,6317.5881997298175
4,18.86688291762109,2941.4414276861467,55.502416727487144,2939.6236072302054
1,15.22788588345895,227.32805796954267,15.075189199554456,294.2370483799021
4,27.63499793180523,1879.1210302198547,40.91732844707469,1649.6900505794558
3,17.385096720971678,1620.8137043008433,36.25526326431155,3221.671109097205
4,17.50111019583592,182.68940122850913,12.73389082097963,198.67397303931472
3,3.0627101123956524,2690.6904759615672,48.34941280643447,10587.96000171576
0,19.45969972186996,110.6624557839947,11.090752864896428,128.91425868312174
2,23.736403041542832,118.57086497975168,10.334470294260376,143.4963677521705
0,18.336004417496643,955.0522544282693,30.544186465684046,1230.642325732392
0,24.581138371456753,397.31321560963926,21.461595733428485,406.89798553501805
4,18.483118139007686,979.3709191812342,30.707909157390894,1019.1927198633997
4,21.63417815862128,360.2565079885564,17.357779125010214,313.10683935164536
1,9.891841323311148,2776.7661475644295,57.589100969871694,4091.396005980234
2,6.256604830049332,372.99635850587595,17.253899159135017,875.4428000420493
3,17.82436996289627,116.09271710360103,12.168433028745609,241.96413979887367
0,22.518251728660662,309.4213767093479,19.4159777649166,338.1699926514815
0,17.348560684124863,158.67973490757865,11.553918189703724,201.42657666870153
3,6.972775382807953,4203.662753766107,61.39652273193592,13670.084403055824
1,24.590304214197413,3159.198472167119,57.954433563308356,2334.1794274748113
3,6.928822706227917,124.45782560246029,11.09771533563292,432.1010881448623
4,13.621938778354567,117.53905869472067,11.026624359384954,206.82978536862325
0,26.109896753357525,2430.8130479206684,49.34631933489543,2526.1108284630022
3,7.705495209408653,1710.4083909533394,36.987597046015495,5312.23433570893
2,10.494499625288842,490.0279048039129,20.81711637880797,1071.1999558468908
3,28.77588792418444,6561.016218555542,82.43709692797538,10076.400460312576
4,15.91402799442113,464.3926750491594,23.83029939276411,587.1090961901439
3,9.367935826595101,728.8943314366844,24.9544990440879,2246.0319057497077
2,2.153500061812337,38.23348015595272,6.213172096012235,143.75761954872195
4,16.201639372276578,808.3798403189646,27.94586548055296,961.0008696284174
3,26.29868816448719,270.3066158713395,17.380356296128415,412.9769773064213
4,9.158907241323258,83.51371963031178,8.564346034791177,140.01886751131963
0,18.967375979903792,420.66501811395864,20.861766808835633,509.4624001711074
4,3.3313416151573754,561.1910999314497,23.045075678566,1245.2489122496484
1,2.08734892423544,1667.7269580184202,40.7884132799117,3389.3726362475973
3,17.53553653617066,348.90607805762954,17.079416150750372,667.3242271106994
4,5.096303656586581,410.1744858356404,22.11262138879296,858.7472833943475
4,29.36500911264319,2068.9974361881223,44.028338578716756,1730.8612066897936
0,20.051821833610894,101.19417716607286,8.508543834903428,101.04019236745604
2,15.785234334401332,912.2599847233382,29.996641004773988,1456.1683434377962
4,14.275949266571685,953.4241964493789,28.826142838459035,1285.811261189456
2,4.788911152417648,63.32711255807989,8.701248336537285,188.50560877247443
0,22.175647537613372,721.1982137121888,23.85410448033814,749.0633994266728
2,29.062567259014983,701.3221010596397,26.090758594081194,821.5332441394568
2,17.60212086021899,2273.6471301368156,48.952142304898,3346.3375162729544
3,17.86916361860541,326.02362416281585,17.20012895499631,614.1922031041032
0,7.6015505046112,238.63810943397033,15.165960517737895,512.8380170855934
1,7.645544928540449,60.06963132876109,7.5807095786052745,91.07107414130726
4,2.5532627022791616,117.35163674407082,10.83582016469948,249.13675998134084
2,21.845911255277663,1855.6712833493439,46.221291584208714,2196.1564449050134
2,23.93292552701353,409.9604110473661,21.52416796397754,461.2373984077131
0,18.950472233692004,1311.7920612451703,33.080333953382876,1482.262310638723
2,4.475216051888397,234.60528558832527,14.416719561875423,570.7851803820944
1,4.58858564849511,588.1648525483253,23.947150197033785,1041.3873920610392
1,11.453688106430441,999.0971835497212,29.81489408039804,1384.7757458398628
2,20.815272755500963,569.4580915747113,24.46441814748906,697.4683384693568
3,24.710645009614,5508.802869851128,79.03930433266147,8492.19729004145
0,20.147642171811803,102.3923434050602,9.671428905119758,98.81918846529922
3,4.398390246179479,64.4670028708558,7.92829618256247,261.7804500395228
4,13.645735962121233,687.0750231246924,28.467585310250485,1027.872957017908
