ChargeState,Wavelength,ExpIntensity,ExpIntensityUnc,TheoryIntensity
4,15.854092655398901,228.99068732857586,15.209925504668604,206.15293299391766
0,2.1586882201736803,457.9927829520741,20.399939316624426,697.3224795074304
0,8.86463742887426,114.35852571232815,10.334526249405464,136.06021429696708
1,19.332652073533843,151.91898998742417,12.09897632410604,126.12625736774396
3,29.316629759631926,93.09222554483846,10.688318188080943,93.47276577488206
0,3.6588917469277136,506.4468847682975,23.40955167246394,731.6301992776447
2,4.5452117737426185,1242.7040599704908,32.638619875408374,3138.831870197431
3,14.970826461752441,95.45619166064202,9.651376757783172,111.6835188060721
0,25.026845797622762,527.6873666774675,24.06738601363931,459.13593917218185
2,6.785706537734995,816.6334069168815,27.601736702035197,1670.4692144607818
2,18.102827551083124,560.4059320404518,22.076331674011524,845.7980146540735
3,11.383930329763245,65.39294953973591,9.558262653385373,100.83950604346569
1,15.123767127282543,382.66408518057864,18.304860887132794,395.633599723026
4,6.120233666968023,838.3903971031436,30.008926022263083,1041.9130132545154
4,25.723111572213796,218.59540656056748,16.13476552234999,167.00548607240344
1,13.753548080137248,1312.5987461770042,34.632923838293486,1426.2594936866903
2,2.751504980729024,372.7402632608436,18.337097910988938,1018.783906494449
4,19.14590959387059,1782.458565413602,39.634741975418414,1376.0794182265722
2,9.210512397547252,588.2322282637541,26.990151013256366,1270.5083072782777
0,23.288605481622895,96.36065925135148,9.998339819257557,76.71298035705122
2,2.3308194745027078,4337.55594471352,71.39228779307454,11322.068624953316
2,13.657577317248954,1554.348862811515,42.639211635689826,2509.441213343609
4,19.909031080127036,76.63449501322953,9.124972619542792,71.77365702404494
3,11.0269967234125,266.38363034717383,16.210344155119984,383.7840865115833
0,12.483764338269262,170.98642011777127,14.10614520712326,181.1029125208103
3,12.923778237172064,777.0261020691468,26.457577462887027,946.0771187044463
3,21.07469826760852,854.4633049242212,32.05329794374779,930.7486931031129
3,28.02539581894265,470.02342817603227,21.450305989461416,445.4487042347182
2,28.013364678774657,2212.621074228292,46.3876915896283,2985.340713717021
2,8.1655190469125,3051.271687316268,59.536142366782435,6215.128570915626
2,17.344023180531007,285.77023480088127,17.326985750385354,435.6195590651312
1,14.523866289042246,135.57412365936707,11.331324787547338,118.64293077766183
3,8.329483113852293,5889.911329499367,81.8747344338352,8328.334038744755
1,20.875227853374625,3923.6608733236535,59.424770274877204,3612.8320627707694
2,25.788012165559756,319.32975896006036,19.298591691646422,447.0653659584539
0,21.395059146141882,1236.5239761050532,35.466781185024,1130.1106022571232
1,8.773699811495398,76.2511931776021,9.08231596223816,108.31728984979387
2,26.188253601702357,7036.971010897375,89.78668698679985,9768.033173526985
3,22.645987061294985,300.6537262989946,17.579104000027094,328.02145294727484
1,12.961232223944108,259.68518629397045,14.81988691481244,266.6076037816998
3,19.134517998407336,227.34428897696267,15.246039503551609,226.76509263319124
1,22.236807997535152,225.44637376720925,16.422706272445375,220.93139782516693
3,22.421809588851133,5237.195931641123,66.57612106710766,5301.107823214732
3,12.698647050492928,235.43936069230185,13.677777177684096,281.14071132405275
4,5.1715076473586965,398.6615602630714,18.472188234819,459.80424445948665
0,20.527302928195233,857.4118506654307,29.8734577860313,739.6806447154083
2,17.371031163434775,2842.2055681449856,50.53986385054034,4223.245285399113
1,18.201068817242785,6791.928529137822,76.56631453476435,6493.788553520473
4,25.19231254822099,5462.255542802528,66.59651023506,4067.364348036451
3,26.252149119162322,850.9749142049799,33.051678521951246,929.9057881023303
4,18.973128473658956,2052.8424101793535,42.363746855350676,1609.0278056265295
1,22.82942012407961,264.6469558461473,14.991386726048638,237.74150957177534
0,21.153151901490176,1037.094417950965,30.898151865990535,885.1934682010329
3,16.12962861555325,191.52187566282635,13.952616544411761,201.77893771631574
3,18.399445777616897,136.24602271249222,12.793766861249187,143.827165971342
0,17.249178498553892,131.68200122642335,11.640037137374673,101.0368750440543
0,16.13186087724648,3117.9384549578094,57.87606525180384,2796.399341581228
1,12.29570812013776,293.865778778643,17.103286259782053,311.82162710223787
3,21.786952874535302,6241.629523659824,76.58957627200299,6202.946018027603
3,4.281652142789362,1240.8113058698218,36.588209143701576,2209.2180900668136
2,14.835692238524786,1191.978995095298,32.23788155881996,1900.3349513763474
2,17.259888010037482,386.38853630270904,18.15498372064752,571.7231751717786
1,25.522893087387896,472.0031755177515,22.144673577655844,455.66160277639983
1,13.452536232856637,3063.320010493547,51.596560751658956,3214.640875488886
4,14.719225795592441,916.2261428820684,28.267920363892163,794.4466586651416
