ChargeState,Wavelength,ExpIntensity,ExpIntensityUnc,TheoryIntensity
0,13.964365595922605,2748.3494643818135,50.21794142512921,4494.752953131005
3,25.382865724639945,821.5153565096102,28.524467762049877,753.8532665119185
2,19.261755039485315,164.6952045597985,11.864425586962902,130.6000819783191
0,9.450349536315695,2940.4802182596586,49.22608767926584,4397.176744747874
4,24.708619116906327,7545.82266164819,84.02434472947006,8384.443923626632
1,15.985629008484484,62.32307740713639,9.072490515110518,141.00346309955577
1,23.2466889881083,6089.9681055782685,83.10907312845676,4771.946202561768
0,17.850494417148127,185.4633716944496,12.755290000737512,241.014830375352
1,14.248330123603253,80.8730547314982,9.16542523638486,136.70026542807122
0,13.092324443687856,70.7878597685056,7.562099391288123,108.11820171479414
1,2.6225880617566073,1036.989765588452,29.856064192047466,2502.1804443152314
4,15.141822068702954,56.57129751254917,8.00892267956058,161.676191933145
2,19.459635260426957,2058.5493111925493,42.848581190054794,1690.5492034459198
4,28.491175788300772,303.30496319325596,18.927406073495284,324.3382361361564
2,14.189130244633631,269.088182335981,15.694765088057075,346.1719767716721
1,15.59795928623992,86.46950582330574,8.104305395212247,146.37061001667985
3,16.535224031425876,777.5791059162966,30.373237254385838,1779.7085959756207
4,13.440547439779245,323.4034774801474,17.7426267091567,885.7943305063907
4,18.206280127834923,302.4786602715102,18.962492121634927,659.8137250526336
4,3.9698188517203086,1371.9134893304756,37.61853453405596,4376.302336883781
0,15.67474727369027,304.9942512011695,16.35358077788373,519.7274485869003
2,19.084055192448506,1416.0934559168145,35.61226199413601,1215.7968192295987
1,22.82861500495038,3479.5162211712923,53.84650762485472,2775.85403534173
1,14.035248972158906,690.7674552359139,24.179405456844677,1285.8224018999244
1,10.47845971622676,3363.458735667528,55.9934351401289,6341.6206728356465
4,2.1649209328891525,392.68494377429425,18.203337707368835,1359.9318255939622
3,23.181411164086803,266.6591054084039,17.295454076708474,241.56519365902562
1,4.1721271655601395,435.25934598663173,21.412338443629515,918.7093942204423
2,15.719665054449585,106.04698512069082,10.951870754133411,155.18090842328002
3,10.522110709908775,55.29332135202664,8.387296349510782,129.3192979550527
0,25.54302054093811,3072.720729557307,57.425380877077686,2043.94693604498
3,28.613324143002355,355.26456025024135,18.995304997186622,297.8546611818245
2,10.928488204562726,208.62168618570664,13.71355123609316,213.30704644908693
4,27.13751208993521,9294.813862635221,95.26670273681546,10196.397522976265
3,11.450813417089583,223.06886391553974,15.33747278250756,557.3461006511964
1,24.739139094380143,758.3437288499663,29.196911682856868,578.1528396250122
4,24.36762074565519,6775.688303393184,79.42455851903226,7463.7743739540165
3,20.347984956310214,3020.9314866734185,53.55222919179932,3350.7502633869067
1,8.40369673371695,2253.2972836623007,45.2698417019824,3966.273394151116
2,5.854885012783516,346.6052092242351,18.548403634160767,434.94841852233907
3,13.882391889956317,105.61039945904844,10.307047638219828,234.4317617578585
1,6.243085084540592,59.11679183832062,7.241356600926322,102.49344819748362
1,26.451642566065445,151.7866740107549,11.523379928049591,109.40735267130255
0,7.015549209658442,71.50314260070876,8.91825729867813,117.95722288435242
0,2.8482505251451613,106.71998509443036,10.370311830705196,216.9917795687614
2,17.65899095974263,1633.3908653358562,42.862064522945666,1804.9793134118604
0,14.006575093856545,110.81341684029447,9.897350388853724,180.63314803095628
2,26.040727803661916,683.7792330821529,27.19784583330144,351.00353567572904
2,6.503278514811843,352.68141428244553,17.196488921734932,414.95155667468345
0,12.089903582970607,148.49570562475316,14.032293453969679,261.2867683461622
1,19.934278231312252,174.23291576447596,12.465195545960523,171.17497642850395
0,28.07022178912928,336.31418403087775,17.78445825402297,215.67857622950973
0,9.330428618532126,1988.1866991284219,49.866063418564785,3180.1982599591915
2,21.266755580291715,8372.352690873704,83.38255152388763,4896.309674812209
0,6.173474265950152,214.3152624548597,16.2025709262478,346.01420146217913
3,22.724339255790134,798.5474663024851,30.3599787918457,738.7731811755427
1,10.20907592458967,201.85343720468614,14.364165010161253,354.31992774605936
4,8.824862927971406,228.64192730392327,15.334668173966186,578.9465263950212
0,8.435000259657677,988.9220072851855,32.01416954922763,1486.2518976315334
3,12.378232624691824,1209.8737555643631,31.487418116748934,2604.125629937668
2,11.19954244947213,166.73464560900436,12.14461484418932,216.67036096126662
4,19.153966810908226,106.00167581000385,11.347846933515687,209.7979374982005
3,17.25203120536581,1111.813418713086,36.78214909694834,2291.191075948462
4,22.99000693694544,695.8117371722818,26.704105688072968,813.8475066570023
2,10.258719991929125,2804.0897627660165,47.71533611693463,3422.27480012441
